ce_1,ce_2
-0.572130555414267,0.543217958921109
0.39884942946528845,13.370300063518085
3.4076996205989616,6.840764735299068
0.544618053579061,11.353295469333563
0.41789135231399044,18.6192368506537
-0.1751433134432041,15.779932738259074
0.07672907433763854,17.13659187103839
1.6936145641035267,7.347156711903889
0.197876478026771,15.063397558988637
0.3680805135844629,15.644986477972617
1.0361985165183611,10.149830642542867
0.13813688152408687,14.652461078634623
0.2578430835716041,14.649909337082242
-0.036279794839273904,13.18924948773562
0.25268550761441944,14.765347827991189
0.282661292604498,13.909803795553405
0.6708221917822144,12.761129919613431
1.528279060052995,7.466040101156224
1.991710144119267,10.456281697054491
0.11182208890678424,14.14650771563848
1.2957355954760637,11.449766921588092
0.54627221038389,11.330940208395297
-0.23181911862689653,2.2569443214847507
1.9124313546918437,9.124240834127814
0.5695466701622678,13.851683696786143
0.033175770799243054,17.920925989129756
0.5310009168461498,13.993231764676718
-0.18354014438964228,14.175564520965661
0.2362217900778063,17.90592282323497
-0.04222610949241101,15.833643621915972
2.9098168412257124,8.370179083002903
0.3809393323945347,15.182614031427217
0.8540893856511573,11.778018964152345
0.5995171025940174,11.716988557664834
0.13869663880140948,13.612930003380676
0.07889191760629188,14.432057053126465
-0.26516249361521993,-0.31658750896453736
-0.14618041266633242,17.588505672792948
-0.06356191259147081,16.409834457827518
-0.1903224721229435,17.038969443305028
0.6833707298852136,12.640988720704168
0.9593228925605501,16.69808297592964
0.8718145081731627,11.61449039839507
-0.946310356741475,0.5439173293942305
1.614265920264387,9.702787628580147
0.1483658753994277,17.347404179235973
2.1896524583356225,10.043293942029745
3.0939429419153583,5.826216863653478
-0.12046975328742349,17.402062241432468
0.3635210043465378,14.901853014122297
0.49295128263980814,12.49106448644099
-0.054522077406883085,16.685680444464513
1.1261339185469996,10.696035866073414
2.3478419576882636,10.007198317941619
0.3453128480972367,15.891868220519267
1.9711126016807112,7.4842898931961255
0.2689811973991212,13.729678056099374
0.8552059909062777,10.633796824989872
